,CoSIR_Ideal,CoSIR_approx,Dynamic_Intervention_0.8,Dynamic_Intervention_0.5,Constant beta
88,0.1778120215618149,0.2,0.16000000000000003,0.1,
89,0.1483348333302192,0.1,0.16000000000000003,0.1,
90,0.14559747593115654,0.1,0.16000000000000003,0.1,
91,0.16796192808651841,0.2,0.16000000000000003,0.1,
92,0.2124877286444249,0.2,0.16000000000000003,0.1,
93,0.26153795647279077,0.30000000000000004,0.16000000000000003,0.1,
94,0.27551579602438225,0.30000000000000004,0.16000000000000003,0.1,
95,0.23793080957854604,0.2,0.16000000000000003,0.1,
96,0.18596930089792751,0.2,0.16000000000000003,0.1,
97,0.1533661126670938,0.2,0.16000000000000003,0.1,
98,0.14682409289333084,0.1,0.16000000000000003,0.1,
99,0.16500511000422863,0.2,0.16000000000000003,0.1,
100,0.20541241824593906,0.2,0.44000000000000006,0.44000000000000006,
101,0.25377982054076914,0.30000000000000004,0.44000000000000006,0.44000000000000006,
102,0.2742597481459661,0.30000000000000004,0.44000000000000006,0.44000000000000006,
103,0.2444247114946514,0.2,0.44000000000000006,0.44000000000000006,
104,0.19387847085685359,0.2,0.44000000000000006,0.44000000000000006,
105,0.15857623379945462,0.2,0.44000000000000006,0.44000000000000006,
106,0.14843985149274422,0.1,0.44000000000000006,0.44000000000000006,
107,0.16270575290370387,0.2,0.44000000000000006,0.44000000000000006,
108,0.19918873495126677,0.2,0.44000000000000006,0.44000000000000006,
109,0.24632393549213977,0.2,0.44000000000000006,0.44000000000000006,
110,0.2720604119006201,0.30000000000000004,0.44000000000000006,0.44000000000000006,
111,0.2498529760681303,0.2,0.44000000000000006,0.44000000000000006,
112,0.20150292915413145,0.2,0.44000000000000006,0.44000000000000006,
113,0.1639507357508299,0.2,0.44000000000000006,0.44000000000000006,
114,0.15041532422097148,0.2,0.44000000000000006,0.44000000000000006,
115,0.1609841612293293,0.2,0.44000000000000006,0.44000000000000006,
116,0.19371698869969925,0.2,0.44000000000000006,0.44000000000000006,
117,0.23921025336919352,0.2,0.44000000000000006,0.44000000000000006,
118,0.26909684792596955,0.30000000000000004,0.44000000000000006,0.44000000000000006,
119,0.254249446372869,0.30000000000000004,0.44000000000000006,0.44000000000000006,
120,0.2087997515081589,0.2,0.16000000000000003,0.1,
121,0.1694702684611768,0.2,0.16000000000000003,0.1,
122,0.1527266222537788,0.2,0.16000000000000003,0.1,
123,0.15977929596706922,0.2,0.16000000000000003,0.1,
124,0.18891794522461017,0.2,0.16000000000000003,0.1,
125,0.23246534279854864,0.2,0.16000000000000003,0.1,
126,0.26552514973183405,0.30000000000000004,0.16000000000000003,0.1,
127,0.25765346524340804,0.30000000000000004,0.16000000000000003,0.1,
128,0.21572221402942032,0.2,0.16000000000000003,0.1,
129,0.17511070920324553,0.2,0.16000000000000003,0.1,
130,0.15535343651582487,0.2,0.16000000000000003,0.1,
131,0.15904366823594568,0.2,0.16000000000000003,0.1,
132,0.18472752469900608,0.2,0.16000000000000003,0.1,
133,0.22610531983726767,0.2,0.16000000000000003,0.1,
134,0.26148171829736455,0.30000000000000004,0.16000000000000003,0.1,
135,0.2601121245241447,0.30000000000000004,0.16000000000000003,0.1,
136,0.22222266975869553,0.2,0.16000000000000003,0.1,
137,0.1808432900879777,0.2,0.16000000000000003,0.1,
138,0.1582772699363929,0.2,0.16000000000000003,0.1,
139,0.1587394179936083,0.2,0.16000000000000003,0.1,
140,0.1810931311100372,0.2,0.16000000000000003,0.1,
141,0.22013942412851054,0.2,0.16000000000000003,0.1,
142,0.25708598718875336,0.30000000000000004,0.16000000000000003,0.1,
143,0.2616794639298077,0.30000000000000004,0.16000000000000003,0.1,
144,0.22825466899454105,0.2,0.16000000000000003,0.1,
145,0.18663487749351368,0.2,0.16000000000000003,0.1,
146,0.16148051496523477,0.2,0.16000000000000003,0.1,
147,0.1588359612199055,0.2,0.16000000000000003,0.1,
148,0.17797110162393076,0.2,0.16000000000000003,0.1,
149,0.21457138728545994,0.2,0.16000000000000003,0.1,
150,0.25244182162132656,0.30000000000000004,0.16000000000000003,0.1,
151,0.26241623158229554,0.30000000000000004,0.16000000000000003,0.1,
152,0.23377519564490432,0.2,0.16000000000000003,0.1,
153,0.19244838242008236,0.2,0.16000000000000003,0.1,
154,0.16494557126853868,0.2,0.16000000000000003,0.1,
155,0.1593081334485443,0.2,0.16000000000000003,0.1,
156,0.17532482381240408,0.2,0.16000000000000003,0.1,
157,0.20940102490732668,0.2,0.16000000000000003,0.1,
158,0.2476395259597415,0.2,0.16000000000000003,0.1,
159,0.2623883966052236,0.30000000000000004,0.16000000000000003,0.1,
160,0.23874623458533278,0.2,0.44000000000000006,0.44000000000000006,
161,0.19824328579145653,0.2,0.44000000000000006,0.44000000000000006,
162,0.16865406461120186,0.2,0.44000000000000006,0.44000000000000006,
163,0.16013468705988795,0.2,0.44000000000000006,0.44000000000000006,
164,0.17312328440181893,0.2,0.44000000000000006,0.44000000000000006,
165,0.2046252033280453,0.2,0.44000000000000006,0.44000000000000006,
166,0.24275683309062548,0.2,0.44000000000000006,0.44000000000000006,
167,0.26166661550243175,0.30000000000000004,0.44000000000000006,0.44000000000000006,
168,0.24313634831060943,0.2,0.44000000000000006,0.44000000000000006,
169,0.20397575925880934,0.2,0.44000000000000006,0.44000000000000006,
170,0.17258614777050296,0.2,0.44000000000000006,0.44000000000000006,
171,0.16129722278616873,0.2,0.44000000000000006,0.44000000000000006,
172,0.1713400185507556,0.2,0.44000000000000006,0.44000000000000006,
173,0.20023884925395397,0.2,0.44000000000000006,0.44000000000000006,
174,0.23786044911906762,0.2,0.44000000000000006,0.44000000000000006,
175,0.26032397378000804,0.30000000000000004,0.44000000000000006,0.44000000000000006,
176,0.24692200792059935,0.2,0.44000000000000006,0.44000000000000006,
177,0.20959999370202007,0.2,0.44000000000000006,0.44000000000000006,
178,0.17672038067275825,0.2,0.44000000000000006,0.44000000000000006,
179,0.16277950265744134,0.2,0.44000000000000006,0.44000000000000006,
180,0.16995230755362403,0.2,0.16000000000000003,0.1,
181,0.19623532448458403,0.2,0.16000000000000003,0.1,
182,0.23300727191916665,0.2,0.16000000000000003,0.1,
183,0.2584347624604539,0.30000000000000004,0.16000000000000003,0.1,
184,0.25008777880107347,0.30000000000000004,0.16000000000000003,0.1,
185,0.21506877036508315,0.2,0.16000000000000003,0.1,
186,0.18103311155802992,0.2,0.16000000000000003,0.1,
187,0.16456652242550554,0.2,0.16000000000000003,0.1,
188,0.16894047122714276,0.2,0.16000000000000003,0.1,
189,0.19260710125114372,0.2,0.16000000000000003,0.1,
190,0.2282451503063376,0.2,0.16000000000000003,0.1,
191,0.25607329775689924,0.30000000000000004,0.16000000000000003,0.1,
192,0.25262761006372847,0.30000000000000004,0.16000000000000003,0.1,
193,0.22033434697579526,0.2,0.16000000000000003,0.1,
194,0.18549823136369362,0.2,0.16000000000000003,0.1,
195,0.16664402147013324,0.2,0.16000000000000003,0.1,
196,0.16828728414439847,0.2,0.16000000000000003,0.1,
197,0.1893459595165639,0.2,0.16000000000000003,0.1,
198,0.22361408750687176,0.2,0.16000000000000003,0.1,
199,0.25331223814129816,0.30000000000000004,0.16000000000000003,0.1,
200,0.2545443708638565,0.30000000000000004,0.16000000000000003,0.1,
201,0.22534981337268797,0.2,0.16000000000000003,0.1,
202,0.19008726577403257,0.2,0.16000000000000003,0.1,
203,0.16899802731226335,0.2,0.16000000000000003,0.1,
204,0.1679775683920119,0.2,0.16000000000000003,0.1,
205,0.18644330645083465,0.2,0.16000000000000003,0.1,
206,0.2191472005422977,0.2,0.16000000000000003,0.1,
207,0.250221929828953,0.30000000000000004,0.16000000000000003,0.1,
208,0.2558497455729548,0.30000000000000004,0.16000000000000003,0.1,
209,0.23006985819416967,0.2,0.16000000000000003,0.1,
210,0.19476890432916405,0.2,0.16000000000000003,0.1,
211,0.17161418234584044,0.2,0.16000000000000003,0.1,
212,0.16799776434911795,0.2,0.16000000000000003,0.1,
213,0.1838906040553937,0.2,0.16000000000000003,0.1,
214,0.21487177031820626,0.2,0.16000000000000003,0.1,
215,0.24686928692436733,0.2,0.16000000000000003,0.1,
216,0.2565633418910369,0.30000000000000004,0.16000000000000003,0.1,
217,0.23445203026105244,0.2,0.16000000000000003,0.1,
218,0.19950958377467012,0.2,0.16000000000000003,0.1,
219,0.1744776087757695,0.2,0.16000000000000003,0.1,
220,0.1683356066242067,0.2,0.44000000000000006,0.44000000000000006,
221,0.18167928492968224,0.2,0.44000000000000006,0.44000000000000006,
222,0.2108096746702847,0.2,0.44000000000000006,0.44000000000000006,
223,0.24331706756697016,0.2,0.44000000000000006,0.44000000000000006,
224,0.256712643660917,0.30000000000000004,0.44000000000000006,0.44000000000000006,
225,0.23845786711658512,0.2,0.44000000000000006,0.44000000000000006,
226,0.20427320877191943,0.2,0.44000000000000006,0.44000000000000006,
227,0.17757232926426875,0.2,0.44000000000000006,0.44000000000000006,
228,0.16897976647069518,0.2,0.44000000000000006,0.44000000000000006,
229,0.17980093560881366,0.2,0.44000000000000006,0.44000000000000006,
230,0.2069783331243737,0.2,0.44000000000000006,0.44000000000000006,
231,0.23962354210494477,0.2,0.44000000000000006,0.44000000000000006,
232,0.25633140701532153,0.30000000000000004,0.44000000000000006,0.44000000000000006,
233,0.2420537818637817,0.2,0.44000000000000006,0.44000000000000006,
234,0.20902177720309945,0.2,0.44000000000000006,0.44000000000000006,
235,0.18088107944120466,0.2,0.44000000000000006,0.44000000000000006,
236,0.16991956297978755,0.2,0.44000000000000006,0.44000000000000006,
237,0.17824737229344512,0.2,0.44000000000000006,0.44000000000000006,
238,0.20339131787390408,0.2,0.44000000000000006,0.44000000000000006,
239,0.23584207648268818,0.2,0.44000000000000006,0.44000000000000006,
240,0.2554587001642374,0.30000000000000004,0.16000000000000003,0.1,
241,0.24521193254148288,0.2,0.16000000000000003,0.1,
242,0.21371571720502028,0.2,0.16000000000000003,0.1,
243,0.18438501476975272,0.2,0.16000000000000003,0.1,
244,0.1711447319604051,0.2,0.16000000000000003,0.1,
245,0.17701073939969758,0.2,0.16000000000000003,0.1,
246,0.20005904145095266,0.2,0.16000000000000003,0.1,
247,0.23202122987352677,0.2,0.16000000000000003,0.1,
248,0.25413779575326295,0.30000000000000004,0.16000000000000003,0.1,
249,0.24791067052605778,0.2,0.16000000000000003,0.1,
250,0.21831435773093624,0.2,0.16000000000000003,0.1,
251,0.18806340704288774,0.2,0.16000000000000003,0.1,
252,0.17264507307949462,0.2,0.16000000000000003,0.1,
253,0.17608346922296125,0.2,0.16000000000000003,0.1,
254,0.19698917115073644,0.2,0.16000000000000003,0.1,
255,0.22820450329275713,0.2,0.16000000000000003,0.1,
256,0.2524150230332617,0.30000000000000004,0.16000000000000003,0.1,
257,0.2501353471223625,0.30000000000000004,0.16000000000000003,0.1,
258,0.22277668577392246,0.2,0.16000000000000003,0.1,
259,0.19189356923174672,0.2,0.16000000000000003,0.1,
260,0.17441022430952166,0.2,0.16000000000000003,0.1,
261,0.1754582245470448,0.2,0.16000000000000003,0.1,
262,0.19418707806096733,0.2,0.16000000000000003,0.1,
263,0.22443059146180608,0.2,0.16000000000000003,0.1,
264,0.2503385518913783,0.30000000000000004,0.16000000000000003,0.1,
265,0.2518783435402301,0.30000000000000004,0.16000000000000003,0.1,
266,0.2270619509642645,0.2,0.16000000000000003,0.1,
267,0.19585067094746353,0.2,0.16000000000000003,0.1,
268,0.17642941962768627,0.2,0.16000000000000003,0.1,
269,0.17512795369500136,0.2,0.16000000000000003,0.1,
270,0.19165630545695303,0.2,0.16000000000000003,0.1,
271,0.2207335384251812,0.2,0.16000000000000003,0.1,
272,0.2479573221964503,0.2,0.16000000000000003,0.1,
273,0.2531391136517661,0.30000000000000004,0.16000000000000003,0.1,
274,0.23113055682451114,0.2,0.16000000000000003,0.1,
275,0.1999077856341993,0.2,0.16000000000000003,0.1,
276,0.1786912620957365,0.2,0.16000000000000003,0.1,
277,0.17508580100557003,0.2,0.16000000000000003,0.1,
278,0.18939888456807016,0.2,0.16000000000000003,0.1,
279,0.21714308960740666,0.2,0.16000000000000003,0.1,
280,0.24532021367557397,0.2,0.44000000000000006,0.44000000000000006,
281,0.25392396486721347,0.30000000000000004,0.44000000000000006,0.44000000000000006,
282,0.23494478062487448,0.2,0.44000000000000006,0.44000000000000006,
283,0.20403589124755483,0.2,0.44000000000000006,0.44000000000000006,
284,0.18118342913724927,0.2,0.44000000000000006,0.44000000000000006,
285,0.17532498424670362,0.2,0.44000000000000006,0.44000000000000006,
286,0.18741558218358667,0.2,0.44000000000000006,0.44000000000000006,
287,0.2136848749408008,0.2,0.44000000000000006,0.44000000000000006,
288,0.2424750608064953,0.2,0.44000000000000006,0.44000000000000006,
289,0.2542458086308047,0.30000000000000004,0.44000000000000006,0.44000000000000006,
290,0.23846966905261627,0.2,0.44000000000000006,0.44000000000000006,
291,0.20820399224102912,0.2,0.44000000000000006,0.44000000000000006,
292,0.18389249035149605,0.2,0.44000000000000006,0.44000000000000006,
293,0.17583875193271248,0.2,0.44000000000000006,0.44000000000000006,
294,0.1857061772026514,0.2,0.44000000000000006,0.44000000000000006,
295,0.21038085018779973,0.2,0.44000000000000006,0.44000000000000006,
296,0.23946808046662982,0.2,0.44000000000000006,0.44000000000000006,
297,0.2541234604088857,0.30000000000000004,0.44000000000000006,0.44000000000000006,
298,0.24167373643295362,0.2,0.44000000000000006,0.44000000000000006,
299,0.2123793924590126,0.2,0.44000000000000006,0.44000000000000006,
300,0.18680370102055968,0.2,0.16000000000000003,0.1,
301,0.17662025911525914,0.2,0.16000000000000003,0.1,
302,0.18426965046185556,0.2,0.16000000000000003,0.1,
303,0.20724959774531565,0.2,0.16000000000000003,0.1,
304,0.23634329474801247,0.2,0.16000000000000003,0.1,
305,0.25358105266427644,0.30000000000000004,0.16000000000000003,0.1,
306,0.24452968017653595,0.2,0.16000000000000003,0.1,
307,0.21652797701782725,0.2,0.16000000000000003,0.1,
308,0.18990079820791594,0.2,0.16000000000000003,0.1,
309,0.17766241615262526,0.2,0.16000000000000003,0.1,
310,0.18310429637939923,0.2,0.16000000000000003,0.1,
311,0.20430665898498432,0.2,0.16000000000000003,0.1,
312,0.23314208967228459,0.2,0.16000000000000003,0.1,
313,0.25264719650596584,0.30000000000000004,0.16000000000000003,0.1,
314,0.24701501652220512,0.2,0.16000000000000003,0.1,
315,0.2206145530968347,0.2,0.16000000000000003,0.1,
316,0.1931658486195443,0.2,0.16000000000000003,0.1,
317,0.17895781583607828,0.2,0.16000000000000003,0.1,
318,0.18220793698013601,0.2,0.16000000000000003,0.1,
319,0.20156493162737973,0.2,0.16000000000000003,0.1,
320,0.22990296858357748,0.2,0.16000000000000003,0.1,
321,0.25135415171081427,0.30000000000000004,0.16000000000000003,0.1,
322,0.24911244131070084,0.2,0.16000000000000003,0.1,
323,0.22460344729482862,0.2,0.16000000000000003,0.1,
324,0.19657916064695657,0.2,0.16000000000000003,0.1,
325,0.18049854683863917,0.2,0.16000000000000003,0.1,
326,0.1815779284660726,0.2,0.16000000000000003,0.1,
327,0.19903494008065492,0.2,0.16000000000000003,0.1,
328,0.22666133170265004,0.2,0.16000000000000003,0.1,
329,0.2497369709951694,0.2,0.16000000000000003,0.1,
330,0.2508102967636244,0.30000000000000004,0.16000000000000003,0.1,
331,0.2284589731133066,0.2,0.16000000000000003,0.1,
332,0.20011916243396038,0.2,0.16000000000000003,0.1,
333,0.18227603919779664,0.2,0.16000000000000003,0.1,
334,0.18121123192261365,0.2,0.16000000000000003,0.1,
335,0.1967251293234596,0.2,0.16000000000000003,0.1,
336,0.22344943062268754,0.2,0.16000000000000003,0.1,
337,0.24783268952588214,0.2,0.16000000000000003,0.1,
338,0.252102609337497,0.30000000000000004,0.16000000000000003,0.1,
339,0.23214607023547562,0.2,0.16000000000000003,0.1,
340,0.20376241719221988,0.2,0.44000000000000006,0.44000000000000006,
341,0.18428092256075476,0.2,0.44000000000000006,0.44000000000000006,
342,0.18110446259362553,0.2,0.44000000000000006,0.44000000000000006,
343,0.1946421779661059,0.2,0.44000000000000006,0.44000000000000006,
344,0.22029635771449654,0.2,0.44000000000000006,0.44000000000000006,
345,0.24567944255844548,0.2,0.44000000000000006,0.44000000000000006,
346,0.25298918567828155,0.30000000000000004,0.44000000000000006,0.44000000000000006,
347,0.23563094413376534,0.2,0.44000000000000006,0.44000000000000006,
348,0.2074836276614345,0.2,0.44000000000000006,0.44000000000000006,
349,0.18650285911000206,0.2,0.44000000000000006,0.44000000000000006,
350,0.18125387035460497,0.2,0.44000000000000006,0.44000000000000006,
351,0.19279120614971088,0.2,0.44000000000000006,0.44000000000000006,
352,0.2172281202027857,0.2,0.44000000000000006,0.44000000000000006,
353,0.2433157757371853,0.2,0.44000000000000006,0.44000000000000006,
354,0.2534754029930414,0.30000000000000004,0.44000000000000006,0.44000000000000006,
355,0.23888171085649457,0.2,0.44000000000000006,0.44000000000000006,
356,0.21125575321832427,0.2,0.44000000000000006,0.44000000000000006,
357,0.18893038951300792,0.2,0.44000000000000006,0.44000000000000006,
358,0.18165532847418883,0.2,0.44000000000000006,0.44000000000000006,
359,0.1911760039454295,0.2,0.44000000000000006,0.44000000000000006,
360,0.2142677510941055,0.2,0.16000000000000003,0.1,
361,0.24077995841463087,0.2,0.16000000000000003,0.1,
362,0.2535719325270587,0.30000000000000004,0.16000000000000003,0.1,
363,0.241869045400589,0.2,0.16000000000000003,0.1,
364,0.21505016900337165,0.2,0.16000000000000003,0.1,
365,0.19155078352230517,0.2,0.16000000000000003,0.1,
366,0.1823042949590445,0.2,0.16000000000000003,0.1,
367,0.1897992212032948,0.2,0.16000000000000003,0.1,
368,0.2114354960041531,0.2,0.16000000000000003,0.1,
369,0.23810943242525984,0.2,0.16000000000000003,0.1,
370,0.25329431772211103,0.30000000000000004,0.16000000000000003,0.1,
371,0.24456678700416853,0.2,0.16000000000000003,0.1,
372,0.2188369061611152,0.2,0.16000000000000003,0.1,
373,0.19434990206939945,0.2,0.16000000000000003,0.1,
374,0.1831957496335319,0.2,0.16000000000000003,0.1,
375,0.18866253112118006,0.2,0.16000000000000003,0.1,
376,0.20874897256998362,0.2,0.16000000000000003,0.1,
377,0.23534030869678596,0.2,0.16000000000000003,0.1,
378,0.2526624649544566,0.30000000000000004,0.16000000000000003,0.1,
379,0.2469524830154221,0.2,0.16000000000000003,0.1,
380,0.22258498031313323,0.2,0.16000000000000003,0.1,
381,0.1973120849434286,0.2,0.16000000000000003,0.1,
382,0.1843241040419047,0.2,0.16000000000000003,0.1,
383,0.187766727428972,0.2,0.16000000000000003,0.1,
384,0.2062233617138875,0.2,0.16000000000000003,0.1,
385,0.23250699537606417,0.2,0.16000000000000003,0.1,
386,0.25169999626328093,0.30000000000000004,0.16000000000000003,0.1,
387,0.24900784646053134,0.2,0.16000000000000003,0.1,
388,0.22626271928952893,0.2,0.16000000000000003,0.1,
389,0.20042004704693867,0.2,0.16000000000000003,0.1,
390,0.1856831594424715,0.2,0.16000000000000003,0.1,
391,0.18711190719519988,0.2,0.16000000000000003,0.1,
392,0.20387169266207697,0.2,0.16000000000000003,0.1,
393,0.22964191907268433,0.2,0.16000000000000003,0.1,
394,0.25043362923952694,0.30000000000000004,0.16000000000000003,0.1,
395,0.2507190625537676,0.30000000000000004,0.16000000000000003,0.1,
396,0.22983824396572247,0.2,0.16000000000000003,0.1,
397,0.2036548236367762,0.2,0.16000000000000003,0.1,
398,0.18726595192301687,0.2,0.16000000000000003,0.1,
399,0.18669747986598867,0.2,0.16000000000000003,0.1,
400,0.20170496805454907,0.2,0.44000000000000006,0.44000000000000006,
401,0.22677531337227638,0.2,0.44000000000000006,0.44000000000000006,
402,0.24889253127814237,0.2,0.44000000000000006,0.44000000000000006,
403,0.2520770876138372,0.30000000000000004,0.44000000000000006,0.44000000000000006,
404,0.23327995613651942,0.2,0.44000000000000006,0.44000000000000006,
405,0.20699574695463177,0.2,0.44000000000000006,0.44000000000000006,
406,0.18906466461883015,0.2,0.44000000000000006,0.44000000000000006,
407,0.18652224096289324,0.2,0.44000000000000006,0.44000000000000006,
408,0.19973240794511063,0.2,0.44000000000000006,0.44000000000000006,
409,0.22393509391979097,0.2,0.44000000000000006,0.44000000000000006,
410,0.2471076426873071,0.2,0.44000000000000006,0.44000000000000006,
411,0.25307773480333706,0.30000000000000004,0.44000000000000006,0.44000000000000006,
412,0.23655705357982987,0.2,0.44000000000000006,0.44000000000000006,
413,0.21042046676352916,0.2,0.44000000000000006,0.44000000000000006,
414,0.19107050688425462,0.2,0.44000000000000006,0.44000000000000006,
415,0.18658440645613308,0.2,0.44000000000000006,0.44000000000000006,
416,0.19796162502028183,0.2,0.44000000000000006,0.44000000000000006,
417,0.22114679359618747,0.2,0.44000000000000006,0.44000000000000006,
418,0.24511098385879704,0.2,0.44000000000000006,0.44000000000000006,
419,0.2537216596299442,0.30000000000000004,0.44000000000000006,0.44000000000000006,
420,0.23964007794108463,0.2,0.16000000000000003,0.1,
421,0.2139050199821776,0.2,0.16000000000000003,0.1,
422,0.19327359724913407,0.2,0.16000000000000003,0.1,
423,0.1868816218787062,0.2,0.16000000000000003,0.1,
424,0.19639881149917102,0.2,0.16000000000000003,0.1,
425,0.21843358302327068,0.2,0.16000000000000003,0.1,
426,0.24293513437758507,0.2,0.16000000000000003,0.1,
427,0.2540142263607484,0.30000000000000004,0.16000000000000003,0.1,
428,0.2425014753970139,0.2,0.16000000000000003,0.1,
429,0.21742396298316768,0.2,0.16000000000000003,0.1,
430,0.19566284961054536,0.2,0.16000000000000003,0.1,
431,0.1874109531503173,0.2,0.16000000000000003,0.1,
432,0.19504889980442652,0.2,0.16000000000000003,0.1,
433,0.21581628692604354,0.2,0.16000000000000003,0.1,
434,0.24061263377280304,0.2,0.16000000000000003,0.1,
435,0.25396525002963355,0.30000000000000004,0.16000000000000003,0.1,
436,0.24511611961476779,0.2,0.16000000000000003,0.1,
437,0.22095055478324588,0.2,0.16000000000000003,0.1,
438,0.19822586140014198,0.2,0.16000000000000003,0.1,
439,0.1881688572980887,0.2,0.16000000000000003,0.1,
440,0.19391569961124186,0.2,0.16000000000000003,0.1,
